sequence_id,event,cluster_name,old_label,new_label,action,source_file,output_file,reason
46309944_tsb_6_release_19_1,release,Searching,1,2,discarded,,,discard_label_not_copied
46309944_tsb_7_release_11_1,release,Searching,1,2,discarded,,,discard_label_not_copied
46309944_tsb_9_release_2_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/46309944_tsb_9_release_2_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/46309944_tsb_9_release_2_1.jsonl,ok
48302448_house_1_release_10_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/48302448_house_1_release_10_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/48302448_house_1_release_10_0.jsonl,ok
48302448_house_2_release_9_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_house_3_release_8_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_house_4_release_21_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_house_5_release_22_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_house_6_release_23_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_house_7_release_18_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_house_8_release_19_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_house_9_release_20_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_sc_1_release_7_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_sc_2_release_6_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_sc_3_release_11_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_sc_4_release_10_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_sc_5_release_9_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_sc_6_release_5_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_sc_7_release_2_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_sc_8_release_1_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_sc_9_release_0_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tb_1_release_7_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tb_2_release_6_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tb_3_release_18_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tb_4_release_19_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tb_5_release_20_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tb_6_release_5_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tb_7_release_2_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tc_2_release_13_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tc_3_release_14_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tc_4_release_2_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/48302448_tc_4_release_2_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/48302448_tc_4_release_2_1.jsonl,ok
48302448_tc_5_release_1_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tc_6_release_0_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/48302448_tc_6_release_0_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/48302448_tc_6_release_0_1.jsonl,ok
48302448_tc_7_release_8_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tc_8_release_7_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tc_9_release_6_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tsb_10_release_1_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tsb_11_release_0_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tsb_1_release_13_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tsb_2_release_14_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tsb_3_release_18_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tsb_4_release_21_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tsb_5_release_22_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tsb_6_release_19_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tsb_7_release_11_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tsb_8_release_8_1,release,Searching,1,2,discarded,,,discard_label_not_copied
48302448_tsb_9_release_2_1,release,Searching,1,2,discarded,,,discard_label_not_copied
49201083_car_2_release_3_1,release,Searching,1,2,discarded,,,discard_label_not_copied
49201083_car_5_release_8_1,release,Searching,1,2,discarded,,,discard_label_not_copied
49201083_car_6_release_7_1,release,Searching,1,2,discarded,,,discard_label_not_copied
49201083_house_1_release_10_1,release,Searching,1,2,discarded,,,discard_label_not_copied
49201083_house_3_release_8_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/49201083_house_3_release_8_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/49201083_house_3_release_8_1.jsonl,ok
49201083_house_4_release_21_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/49201083_house_4_release_21_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/49201083_house_4_release_21_0.jsonl,ok
49201083_house_7_release_18_1,release,Searching,1,2,discarded,,,discard_label_not_copied
49201083_sc_3_release_11_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/49201083_sc_3_release_11_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/49201083_sc_3_release_11_1.jsonl,ok
49201083_tb_1_release_7_1,release,Searching,1,2,discarded,,,discard_label_not_copied
49201083_tb_3_release_18_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/49201083_tb_3_release_18_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/49201083_tb_3_release_18_0.jsonl,ok
49201083_tb_6_release_5_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/49201083_tb_6_release_5_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/49201083_tb_6_release_5_0.jsonl,ok
49201083_tc_2_release_13_1,release,Searching,1,2,discarded,,,discard_label_not_copied
49201083_tc_3_release_14_1,release,Searching,1,2,discarded,,,discard_label_not_copied
49201083_tc_7_release_8_1,release,Searching,1,2,discarded,,,discard_label_not_copied
49201083_tsb_11_release_0_1,release,Searching,1,2,discarded,,,discard_label_not_copied
49201083_tsb_12_release_10_1,release,Searching,1,2,discarded,,,discard_label_not_copied
49201083_tsb_4_release_21_1,release,Searching,1,2,discarded,,,discard_label_not_copied
49201083_tsb_7_release_11_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/49201083_tsb_7_release_11_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/49201083_tsb_7_release_11_0.jsonl,ok
51230424_sc_1_release_7_1,release,Searching,1,2,discarded,,,discard_label_not_copied
51230424_sc_2_release_6_1,release,Searching,1,2,discarded,,,discard_label_not_copied
51230424_sc_3_release_11_1,release,Searching,1,2,discarded,,,discard_label_not_copied
51230424_sc_5_release_9_1,release,Searching,1,2,discarded,,,discard_label_not_copied
51230424_sc_8_release_1_1,release,Searching,1,2,discarded,,,discard_label_not_copied
51230424_sc_9_release_0_1,release,Searching,1,2,discarded,,,discard_label_not_copied
51230424_tb_2_release_6_1,release,Searching,1,2,discarded,,,discard_label_not_copied
51230424_tc_1_release_12_1,release,Searching,1,2,discarded,,,discard_label_not_copied
51230424_tc_2_release_13_1,release,Searching,1,2,discarded,,,discard_label_not_copied
51230424_tc_3_release_14_1,release,Searching,1,2,discarded,,,discard_label_not_copied
51230424_tc_4_release_2_1,release,Searching,1,2,discarded,,,discard_label_not_copied
51230424_tc_6_release_0_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/51230424_tc_6_release_0_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/51230424_tc_6_release_0_0.jsonl,ok
51230424_tc_7_release_8_1,release,Searching,1,2,discarded,,,discard_label_not_copied
51230424_tc_9_release_6_1,release,Searching,1,2,discarded,,,discard_label_not_copied
51230424_tsb_12_release_10_1,release,Searching,1,2,discarded,,,discard_label_not_copied
51230424_tsb_3_release_18_1,release,Searching,1,2,discarded,,,discard_label_not_copied
51230424_tsb_4_release_21_1,release,Searching,1,2,discarded,,,discard_label_not_copied
51230424_tsb_5_release_22_1,release,Searching,1,2,discarded,,,discard_label_not_copied
51230424_tsb_6_release_19_1,release,Searching,1,2,discarded,,,discard_label_not_copied
51230424_tsb_7_release_11_1,release,Searching,1,2,discarded,,,discard_label_not_copied
51230424_tsb_8_release_8_1,release,Searching,1,2,discarded,,,discard_label_not_copied
52687171_car_4_release_1_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/52687171_car_4_release_1_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/52687171_car_4_release_1_0.jsonl,ok
52687171_house_2_release_9_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/52687171_house_2_release_9_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/52687171_house_2_release_9_1.jsonl,ok
52687171_house_4_release_21_0,release,Distracted,0,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/52687171_house_4_release_21_0.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/52687171_house_4_release_21_0.jsonl,ok
52687171_house_6_release_23_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/52687171_house_6_release_23_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/52687171_house_6_release_23_0.jsonl,ok
52687171_house_9_release_20_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/52687171_house_9_release_20_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/52687171_house_9_release_20_0.jsonl,ok
52687171_sc_4_release_10_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/52687171_sc_4_release_10_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/52687171_sc_4_release_10_0.jsonl,ok
52687171_sc_5_release_9_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/52687171_sc_5_release_9_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/52687171_sc_5_release_9_0.jsonl,ok
52687171_sc_6_release_5_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/52687171_sc_6_release_5_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/52687171_sc_6_release_5_1.jsonl,ok
52687171_sc_8_release_1_1,release,Searching,1,2,discarded,,,discard_label_not_copied
52687171_tc_2_release_13_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/52687171_tc_2_release_13_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/52687171_tc_2_release_13_0.jsonl,ok
52687171_tc_4_release_2_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/52687171_tc_4_release_2_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/52687171_tc_4_release_2_1.jsonl,ok
52687171_tc_5_release_1_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/52687171_tc_5_release_1_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/52687171_tc_5_release_1_1.jsonl,ok
52687171_tc_6_release_0_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/52687171_tc_6_release_0_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/52687171_tc_6_release_0_0.jsonl,ok
52687171_tc_7_release_8_1,release,Searching,1,2,discarded,,,discard_label_not_copied
52687171_tsb_11_release_0_1,release,Searching,1,2,discarded,,,discard_label_not_copied
52687171_tsb_2_release_14_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/52687171_tsb_2_release_14_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/52687171_tsb_2_release_14_0.jsonl,ok
52687171_tsb_6_release_19_1,release,Searching,1,2,discarded,,,discard_label_not_copied
52687171_tsb_7_release_11_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/52687171_tsb_7_release_11_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/52687171_tsb_7_release_11_1.jsonl,ok
54301029_car_3_release_2_1,release,Searching,1,2,discarded,,,discard_label_not_copied
54301029_car_4_release_1_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/54301029_car_4_release_1_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/54301029_car_4_release_1_0.jsonl,ok
54301029_car_5_release_8_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/54301029_car_5_release_8_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/54301029_car_5_release_8_1.jsonl,ok
54301029_car_6_release_7_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/54301029_car_6_release_7_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/54301029_car_6_release_7_0.jsonl,ok
54301029_house_1_release_10_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/54301029_house_1_release_10_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/54301029_house_1_release_10_0.jsonl,ok
54301029_house_2_release_9_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/54301029_house_2_release_9_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/54301029_house_2_release_9_1.jsonl,ok
54301029_house_3_release_8_1,release,Searching,1,2,discarded,,,discard_label_not_copied
54301029_house_4_release_21_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/54301029_house_4_release_21_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/54301029_house_4_release_21_0.jsonl,ok
54301029_house_5_release_22_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/54301029_house_5_release_22_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/54301029_house_5_release_22_0.jsonl,ok
54301029_house_6_release_23_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/54301029_house_6_release_23_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/54301029_house_6_release_23_0.jsonl,ok
54301029_house_8_release_19_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/54301029_house_8_release_19_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/54301029_house_8_release_19_1.jsonl,ok
54301029_house_9_release_20_1,release,Searching,1,2,discarded,,,discard_label_not_copied
54301029_sc_2_release_6_1,release,Searching,1,2,discarded,,,discard_label_not_copied
54301029_sc_3_release_11_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/54301029_sc_3_release_11_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/54301029_sc_3_release_11_1.jsonl,ok
54301029_sc_4_release_10_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/54301029_sc_4_release_10_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/54301029_sc_4_release_10_1.jsonl,ok
54301029_sc_5_release_9_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/54301029_sc_5_release_9_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/54301029_sc_5_release_9_1.jsonl,ok
54301029_sc_8_release_1_0,release,Distracted,0,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/54301029_sc_8_release_1_0.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/54301029_sc_8_release_1_0.jsonl,ok
54301029_tb_2_release_6_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/54301029_tb_2_release_6_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/54301029_tb_2_release_6_1.jsonl,ok
54301029_tb_3_release_18_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/54301029_tb_3_release_18_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/54301029_tb_3_release_18_0.jsonl,ok
54301029_tb_7_release_2_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/54301029_tb_7_release_2_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/54301029_tb_7_release_2_1.jsonl,ok
54301029_tc_1_release_12_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/54301029_tc_1_release_12_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/54301029_tc_1_release_12_1.jsonl,ok
54301029_tc_2_release_13_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/54301029_tc_2_release_13_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/54301029_tc_2_release_13_1.jsonl,ok
54301029_tc_3_release_14_1,release,Searching,1,2,discarded,,,discard_label_not_copied
54301029_tc_4_release_2_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/54301029_tc_4_release_2_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/54301029_tc_4_release_2_1.jsonl,ok
